R	5	62306454	62306574
R	5	76818827	76818947
R	5	77844721	77844841
R	5	98929218	98929338
R	5	107012459	107012579
R	5	131796720	131796840
R	5	132011970	132012090
R	5	132814419	132814539
R	5	139709409	139709529
R	5	140926952	140927072
R	5	142323794	142323914
R	5	142660191	142660311
R	5	150132754	150132874
R	5	150137362	150137482
R	5	165497838	165497958
R	5	165497935	165498055
R	5	168257944	168258064
R	5	171311749	171311869
R	5	172683663	172683783
R	5	172834869	172834989
R	5	173244583	173244703
R	5	176577408	176577528
R	5	176812333	176812453
R	5	176877125	176877245
R	5	178994891	178995011
R	5	179806080	179806200
R	5	179824147	179824267
R	6	347734	347854
R	6	1244784	1244904
R	6	1711658	1711778
R	6	10881748	10881868
R	6	10883848	10883968
R	6	13364888	13365008
R	6	30720903	30721023
R	6	31158606	31158726
R	6	31862474	31862594
R	6	33172713	33172833
R	6	35260856	35260976
R	6	36270341	36270461
R	6	37004104	37004224
R	6	37059642	37059762
R	6	37648997	37649117
R	6	40599561	40599681
R	6	41470779	41470899
R	6	42960331	42960451
R	6	42962269	42962389
R	6	48569307	48569427
R	6	50823536	50823656
R	6	53795561	53795681
R	6	70955749	70955869
R	6	79668060	79668180
R	6	82363845	82363965
R	6	88047629	88047749
R	6	88963963	88964083
R	6	89950755	89950875
R	6	98828480	98828600
R	6	98848060	98848180
R	6	98947757	98947877
R	6	104940466	104940586
R	6	104941012	104941132
R	6	107460036	107460156
R	6	107634973	107635093
R	6	108176506	108176626
R	6	109381778	109381898
R	6	109978158	109978278
R	6	110415695	110415815
R	6	118652042	118652162
R	6	118894255	118894375
R	6	125572973	125573093
R	6	133837675	133837795
R	6	138405268	138405388
R	6	139508218	139508338
R	6	141261104	141261224
R	6	143287143	143287263
R	6	158598519	158598639
R	6	158704225	158704345
R	6	160347278	160347398
R	6	166168341	166168461
R	6	166504165	166504285
R	6	166656520	166656640
R	6	167986014	167986134
R	6	168035618	168035738
R	6	168048477	168048597
R	6	168056817	168056937
R	6	168260461	168260581
R	6	168384616	168384736
R	6	169702438	169702558
R	6	169725132	169725252
R	6	169838695	169838815
R	6	170455384	170455504
R	7	134678	134798
R	7	290402	290522
R	7	534670	534790
R	7	1224520	1224640
R	7	1235517	1235637
R	7	1432640	1432760
R	7	1458995	1459115
R	7	1670393	1670513
R	7	2020417	2020537
R	7	2114414	2114534
R	7	2299486	2299606
R	7	2567707	2567827
R	7	2607052	2607172
R	7	2607172	2607292
R	7	2607252	2607372
R	7	4236047	4236167
R	7	4755062	4755182
R	7	4788695	4788815
R	7	4815196	4815316
R	7	6636980	6637100
R	7	8442690	8442810
R	7	21898801	21898921
R	7	26857633	26857753
R	7	27173389	27173509
R	7	28015631	28015751
R	7	29260642	29260762
R	7	30883392	30883512
R	7	35254021	35254141
R	7	39085263	39085383
R	7	41696193	41696313
R	7	41696299	41696419
R	7	44212147	44212267
R	7	44847888	44848008
R	7	44959402	44959522
R	7	73648222	73648342
R	7	74306641	74306761
R	7	74453862	74453982
R	7	74455353	74455473
R	7	75536738	75536858
R	7	90925007	90925127
R	7	93574861	93574981
R	7	97006347	97006467
R	7	97021379	97021499
R	7	99178040	99178160
R	7	99408761	99408881
R	7	100430853	100430973
R	7	100490494	100490614
R	7	100894695	100894815
R	7	101207903	101208023
R	7	103989952	103990072
R	7	105861856	105861976
R	7	122886740	122886860
R	7	128168730	128168850
R	7	128351462	128351582
R	7	128351655	128351775
R	7	129523089	129523209
R	7	132227519	132227639
R	7	136869776	136869896
R	7	139036163	139036283
R	7	139109480	139109600
R	7	150371731	150371851
R	7	150958524	150958644
R	7	150995193	150995313
R	7	151026925	151027045
R	7	151040541	151040661
R	7	151174760	151174880
R	7	154274879	154274999
R	7	155566262	155566382
R	7	155804849	155804969
R	7	157280447	157280567
R	7	157483524	157483644
R	7	157686184	157686304
R	7	157702968	157703088
R	7	157951681	157951801
R	7	158320931	158321051
R	7	158588282	158588402
R	8	868555	868675
R	8	1104908	1105028
R	8	1495416	1495536
R	8	1744313	1744433
R	8	3113308	3113428
R	8	8797362	8797482
R	8	10610751	10610871
R	8	10698459	10698579
R	8	10914147	10914267
R	8	22224157	22224277
R	8	22566201	22566321
R	8	26512885	26513005
R	8	26867063	26867183
R	8	27937329	27937449
R	8	37874487	37874607
R	8	38729100	38729220
R	8	38734788	38734908
R	8	41645585	41645705
R	8	47189084	47189204
R	8	54382101	54382221
R	8	55373445	55373565
R	8	67821275	67821395
R	8	68330934	68331054
R	8	71547618	71547738
R	8	73449056	73449176
R	8	84949274	84949394
R	8	95268594	95268714
R	8	96159685	96159805
R	8	96161503	96161623
R	8	102655616	102655736
R	8	109691622	109691742
R	8	116874680	116874800
R	8	116939810	116939930
R	8	123041901	123042021
R	8	126557132	126557252
R	8	132716003	132716123
R	8	141281886	141282006
R	8	141399390	141399510
R	8	141413252	141413372
R	8	141524562	141524682
R	8	141628460	141628580
R	8	141640025	141640145
R	8	142271262	142271382
R	8	142594594	142594714
R	8	143408207	143408327
R	8	143568133	143568253
R	8	143633795	143633915
R	8	143716273	143716393
R	8	143921063	143921183
R	8	143924757	143924877
R	8	144051179	144051299
R	8	144334312	144334432
R	8	144357866	144357986
R	8	144417842	144417962
R	8	144431377	144431497
R	8	144689008	144689128
R	9	1042509	1042629
R	9	4561433	4561553
R	9	8449667	8449787
R	9	17018083	17018203
R	9	19465582	19465702
R	9	28053385	28053505
R	9	34379645	34379765
R	9	35658413	35658533
R	9	36986324	36986444
R	9	37026310	37026430
R	9	38423953	38424073
R	9	85522568	85522688
R	9	90494116	90494236
R	9	92942070	92942190
R	9	93058693	93058813
R	9	96140000	96140120
R	9	96472206	96472326
R	9	97854816	97854936
R	9	98782408	98782528
R	9	98807607	98807727
R	9	106622943	106623063
R	9	107488082	107488202
R	9	107489551	107489671
R	9	113307495	113307615
R	9	114504516	114504636
R	9	120474585	120474705
R	9	122371902	122372022
R	9	124012643	124012763
R	9	126107600	126107720
R	9	126623987	126624107
R	9	126860283	126860403
R	9	127755058	127755178
R	9	127776596	127776716
R	9	128393326	128393446
R	9	129675017	129675137
R	9	130266104	130266224
R	9	130661430	130661550
R	9	131046942	131047062
R	9	131377009	131377129
R	9	132354986	132355106
R	9	133403416	133403536
R	9	133729688	133729808
R	9	134323680	134323800
R	9	134739100	134739220
R	9	135700568	135700688
R	9	135741312	135741432
R	9	135944147	135944267
R	9	136013296	136013416
R	9	136460005	136460125
R	9	136483885	136484005
R	9	136608973	136609093
R	9	136686631	136686751
R	9	136746497	136746617
R	9	136848545	136848665
R	9	137014349	137014469
R	9	137040597	137040717
R	9	137163919	137164039
R	9	137272888	137273008
R	9	137986898	137987018
R	X	11757642	11757762
R	X	13689298	13689418
R	X	18628387	18628507
R	X	19544649	19544769
R	X	21658403	21658523
R	X	23334331	23334451
R	X	39756223	39756343
R	X	41473216	41473336
R	X	44873485	44873605
R	X	46574532	46574652
R	X	46903862	46903982
R	X	47561182	47561302
R	X	48827120	48827241
R	X	69538660	69538780
R	X	70133542	70133662
R	X	71254348	71254468
R	X	71366634	71366754
R	X	91434743	91434863
R	X	103629013	103629133
R	X	105822536	105822656
R	X	107751272	107751392
R	X	109536912	109537032
R	X	111681852	111681972
R	X	119273442	119273562
R	X	119692696	119692816
R	X	119693637	119693757
R	X	119757950	119758070
R	X	130427929	130428049
R	X	137574283	137574403
R	X	143681079	143681199
R	X	150364221	150364341
R	X	153723830	153723950
R	X	153922185	153922305
R	X	154023688	154023808
R	X	154136982	154137102
R	X	154397758	154397878
A	20	60144559	60144679
A	13	75993828	75993948
A	4	142728712	142728832
A	10	48631267	48631387
A	8	141937482	141937602
A	13	72321797	72321917
A	5	165387254	165387374
A	15	37298299	37298419
A	3	97328224	97328344
A	3	139058437	139058557
A	11	38470612	38470732
A	12	68487040	68487160
A	5	177831497	177831617
A	6	26259747	26259867
A	20	8463072	8463192
A	22	40729554	40729674
A	18	9786205	9786325
A	15	69888319	69888439
A	3	197744138	197744258
A	9	21930087	21930207
A	7	131336463	131336583
A	6	159299157	159299277
A	7	131828222	131828342
A	1	147023987	147024107
A	1	119562323	119562443
A	1	248227142	248227262
A	11	47627243	47627363
A	15	74107617	74107737
A	18	2874305	2874425
A	20	61591281	61591401
A	8	8771094	8771214
A	1	198239751	198239871
A	1	1211233	1211353
A	18	47358691	47358811
A	4	38277694	38277814
A	13	40915212	40915332
A	3	121919680	121919800
A	2	109579679	109579799
A	20	9243723	9243843
A	4	110293377	110293497
A	9	90883570	90883690
A	10	115195959	115196079
A	11	26742542	26742662
A	13	90173455	90173575
A	15	45152312	45152432
A	16	10692773	10692893
A	16	89471187	89471307
A	18	6986654	6986774
A	18	42317645	42317765
A	21	37883315	37883435
A	21	43420496	43420616
A	22	33683676	33683796
A	3	185910547	185910667
A	3	12901116	12901236
A	5	155338022	155338142
A	6	14700889	14701009
A	6	121384003	121384123
A	7	97817261	97817381
A	8	315784	315904
A	9	20057727	20057847
A	1	11029418	11029538
A	1	11626798	11626918
A	1	18563829	18563949
A	1	30699280	30699400
A	1	35656604	35656724
A	1	46806643	46806763
A	1	72014133	72014253
A	1	112538683	112538803
A	1	187896324	187896444
A	1	204783145	204783265
A	1	205461475	205461595
A	1	234693981	234694101
A	1	245490631	245490751
A	1	3137640	3137760
A	1	3188084	3188204
A	1	7531279	7531399
A	1	31724685	31724805
A	1	53911753	53911873
A	1	65013527	65013647
A	1	65367983	65368103
A	1	80235760	80235880
A	1	116913419	116913539
A	1	166632899	166633019
A	1	172862880	172863000
A	1	201459899	201460019
A	1	245038759	245038879
A	10	3033067	3033187
A	10	5900702	5900822
A	10	50821183	50821303
A	10	61790979	61791099
A	10	77504227	77504347
A	10	83723397	83723517
A	10	119731221	119731341
A	10	131663591	131663711
A	10	2349005	2349125
A	10	10540105	10540225
A	10	15166846	15166966
A	10	31529202	31529322
A	10	44471225	44471345
A	10	56176956	56177076
A	10	74672340	74672460
A	10	93060398	93060518
A	10	94142548	94142668
A	10	109617498	109617618
A	10	118170957	118171077
A	10	122962875	122962995
A	10	127345548	127345668
A	11	11365840	11365960
A	11	12383809	12383929
A	11	15881639	15881759
A	11	34757387	34757507
A	11	44744988	44745108
A	11	48246276	48246396
A	11	61597912	61598032
A	11	64313231	64313351
A	11	69419208	69419328
A	11	94588405	94588525
A	11	106234951	106235071
A	11	133563249	133563369
A	11	19627468	19627588
A	11	29994406	29994526
A	11	46297572	46297692
A	11	61597153	61597273
A	11	72293983	72294103
A	11	72935766	72935886
A	11	84146083	84146203
A	11	102028770	102028890
A	11	113285857	113285977
A	11	127005732	127005852
A	11	134465685	134465805
A	12	25768053	25768173
A	12	52362726	52362846
A	12	66018413	66018533
A	12	68532781	68532901
A	12	72307556	72307676
A	12	89162055	89162175
A	12	116982662	116982782
A	12	126002404	126002524
A	12	3141436	3141556
A	12	39042004	39042124
A	12	79964133	79964253
A	12	81268873	81268993
A	12	108970403	108970523
A	12	114275183	114275303
A	13	21398919	21399039
A	13	23667274	23667394
A	13	33569774	33569894
A	13	34211733	34211853
A	13	34861133	34861253
A	13	41769600	41769720
A	13	44380693	44380813
A	13	49368889	49369009
A	13	93297141	93297261
A	13	99696870	99696990
A	13	108866753	108866873
A	13	25900779	25900899
A	13	42656782	42656902
A	13	61461952	61462072
A	13	113759975	113760095
A	14	21671217	21671337
A	14	32635512	32635632
A	14	34183647	34183767
A	14	57170414	57170534
A	14	61917118	61917238
A	14	69555806	69555926
A	14	105090495	105090615
A	14	27140961	27141081
A	14	37285297	37285417
A	14	48244499	48244619
A	14	57760879	57760999
A	14	62023205	62023325
A	14	67506594	67506714
A	14	79250085	79250205
A	14	90429690	90429810
A	14	101902740	101902860
A	14	104866628	104866748
A	15	27756525	27756645
A	15	34967514	34967634
A	15	42981746	42981866
A	15	48304050	48304170
A	15	55816925	55817045
A	15	84764181	84764301
A	15	93583682	93583802
A	15	95807071	95807191
A	15	29410519	29410639
A	15	41029608	41029728
A	15	42521129	42521249
A	15	59086644	59086764
A	15	81981891	81982011
A	16	7560920	7561040
A	16	14374585	14374705
A	16	54239641	54239761
A	16	57341088	57341208
A	16	79847082	79847202
A	16	711846	711966
A	16	5667334	5667454
A	16	8304331	8304451
A	16	72688591	72688711
A	16	80623203	80623323
A	17	53654488	53654608
A	17	63422910	63423030
A	17	73404736	73404856
A	17	70165319	70165439
A	18	5745014	5745134
A	18	47708324	47708444
A	18	12013325	12013445
A	18	33907569	33907689
A	18	40510059	40510179
A	19	6908497	6908617
A	19	49661967	49662087
A	19	54797789	54797909
A	2	8095098	8095218
A	2	9807642	9807762
A	2	16590905	16591025
A	2	16899130	16899250
A	2	45117642	45117762
A	2	50518274	50518394
A	2	61184591	61184711
A	2	69241199	69241319
A	2	98761331	98761451
A	2	133676154	133676274
A	2	143648743	143648863
A	2	150219162	150219282
A	2	175183845	175183965
A	2	177331650	177331770
A	2	178443794	178443914
A	2	178788428	178788548
A	2	190497836	190497956
A	2	192772532	192772652
A	2	6529445	6529565
A	2	17813971	17814091
A	2	29438490	29438610
A	2	35161613	35161733
A	2	37949101	37949221
A	2	40876054	40876174
A	2	43808006	43808126
A	2	65861596	65861716
A	2	70173570	70173690
A	2	80029112	80029232
A	2	97757450	97757570
A	2	101342959	101343079
A	2	143284799	143284919
A	2	157324766	157324886
A	2	158667158	158667278
A	2	163392702	163392822
A	2	174525870	174525990
A	2	178554973	178555093
A	2	188277976	188278096
A	2	191344073	191344193
A	2	206247391	206247511
A	2	216618759	216618879
A	2	230481476	230481596
A	20	2046712	2046832
A	20	20339250	20339370
A	20	31913971	31914091
A	20	35276338	35276458
A	20	37987500	37987620
A	20	43018200	43018320
A	20	45610863	45610983
A	20	57967846	57967966
A	20	54507754	54507874
A	21	17026971	17027091
A	21	45615501	45615621
A	21	33685221	33685341
A	21	36245139	36245259
A	21	41363719	41363839
A	22	36562964	36563084
A	22	44167624	44167744
A	22	19148662	19148782
A	22	44760925	44761045
A	22	47090184	47090304
A	3	1092482	1092602
A	3	7240615	7240735
A	3	21376588	21376708
A	3	50291725	50291845
A	3	56532956	56533076
A	3	61445146	61445266
A	3	64272589	64272709
A	3	85129269	85129389
A	3	108867068	108867188
A	3	117232327	117232447
A	3	122607038	122607158
A	3	123404651	123404771
A	3	141377270	141377390
A	3	147347943	147348063
A	3	169057949	169058069
A	3	187223166	187223286
A	3	3240297	3240417
A	3	31534095	31534215
A	3	54909137	54909257
A	3	59692109	59692229
A	3	66475809	66475929
A	3	68963441	68963561
A	3	96560457	96560577
A	3	107153029	107153149
A	3	114165842	114165962
A	3	122762381	122762501
A	3	143570812	143570932
A	3	150122062	150122182
A	4	11634532	11634652
A	4	41565827	41565947
A	4	42089117	42089237
A	4	61560876	61560996
A	4	79609972	79610092
A	4	96806207	96806327
A	4	97963738	97963858
A	4	101307614	101307734
A	4	111731905	111732025
A	4	114058313	114058433
A	4	138658224	138658344
A	4	143373850	143373970
A	4	156408613	156408733
A	4	172388668	172388788
A	4	33686601	33686721
A	4	34498206	34498326
A	4	61872020	61872140
A	4	84099265	84099385
A	4	89319237	89319357
A	4	98528683	98528803
A	4	99507777	99507897
A	4	101953263	101953383
A	4	102218656	102218776
A	4	110682428	110682548
A	4	148685938	148686058
A	4	151509780	151509900
A	4	178745557	178745677
A	5	10451094	10451214
A	5	15915101	15915221
A	5	24624043	24624163
A	5	33921750	33921870
A	5	40225905	40226025
A	5	99387006	99387126
A	5	100950644	100950764
A	5	112550187	112550307
A	5	117494580	117494700
A	5	132013119	132013239
A	5	165723635	165723755
A	5	170177520	170177640
A	5	175158593	175158713
A	5	1013635	1013755
A	5	2518679	2518799
A	5	22567155	22567275
A	5	28460381	28460501
A	5	104356860	104356980
A	5	108820676	108820796
A	5	153497721	153497841
A	5	168164685	168164805
A	6	1318651	1318771
A	6	16636195	16636315
A	6	30332495	30332615
A	6	32413257	32413377
A	6	43977475	43977595
A	6	75776924	75777044
A	6	110266355	110266475
A	6	135545400	135545520
A	6	145037518	145037638
A	6	158537782	158537902
A	6	162086882	162087002
A	6	169722481	169722601
A	6	13961486	13961606
A	6	24790403	24790523
A	6	33061631	33061751
A	6	56126844	56126964
A	6	134461384	134461504
A	6	134787202	134787322
A	6	150083562	150083682
A	6	158584632	158584752
A	7	12669191	12669311
A	7	14813114	14813234
A	7	33623306	33623426
A	7	49294986	49295106
A	7	117786377	117786497
A	7	126785796	126785916
A	7	139423962	139424082
A	7	146413437	146413557
A	7	147638663	147638783
A	7	156988335	156988455
A	7	13331091	13331211
A	7	18725202	18725322
A	7	31048839	31048959
A	7	44145851	44145971
A	7	96420625	96420745
A	7	103706341	103706461
A	7	117689164	117689284
A	7	138633846	138633966
A	8	4839941	4840061
A	8	5817364	5817484
A	8	9310451	9310571
A	8	15619069	15619189
A	8	17713130	17713250
A	8	24691380	24691500
A	8	111455545	111455665
A	8	112370456	112370576
A	8	117250835	117250955
A	8	119702212	119702332
A	8	133081926	133082046
A	8	139982937	139983057
A	8	15035893	15036013
A	8	60961762	60961882
A	9	10369308	10369428
A	9	11711399	11711519
A	9	12490187	12490307
A	9	18280083	18280203
A	9	74648571	74648691
A	9	80248737	80248857
A	9	86855799	86855919
A	9	100556049	100556169
A	9	116478345	116478465
A	9	117622614	117622734
A	9	128528918	128529038
A	9	129985048	129985168
A	9	133343884	133344004
A	9	7638394	7638514
A	9	8361386	8361506
A	9	20351360	20351480
A	9	25755893	25756013
A	9	83932918	83933038
A	9	91899186	91899306
A	9	120891578	120891698
C	19	54616575	54616695
C	11	102317570	102317690
C	19	54616935	54617055
C	8	12138645	12138765
C	8	12138765	12138885
C	8	12138885	12139005
C	8	12139005	12139125
C	8	12139245	12139365
C	8	12139365	12139485
C	8	12139485	12139605
C	8	12139605	12139725
C	8	12139725	12139845
C	9	32526735	32526855
C	9	133266926	133267046
C	12	7628636	7628756
C	6	168058128	168058248
C	21	41508917	41509037
C	19	54630466	54630586
C	19	54630586	54630706
C	12	124769786	124769906
C	22	39076408	39076528
C	5	71850927	71851047
C	11	60975360	60975480
C	1	159077267	159077387
C	21	41509037	41509157
C	20	39057209	39057329
C	1	159077313	159077433
C	12	9642641	9642761
C	19	54616815	54616935
C	9	87725677	87725797
C	21	14082170	14082290
C	11	60975240	60975360
C	12	9642881	9643001
C	3	187021304	187021424
C	4	168319157	168319277
C	12	9642761	9642881
C	17	77089349	77089469
C	19	47745180	47745300
C	3	11911304	11911424
C	1	182840218	182840338
C	22	39040646	39040766
C	22	39040745	39040865
C	22	39040787	39040907
C	22	39077129	39077249
C	3	185649371	185649491
C	6	31493880	31494000
C	6	31494000	31494120
C	6	31494120	31494240
C	6	31494240	31494360
C	6	31494360	31494480
C	6	31494840	31494960
C	6	31494960	31495080
C	11	85484045	85484165
C	13	29693886	29694006
C	19	54629778	54629898
C	19	54630018	54630138
C	19	54630106	54630226
C	19	54630226	54630346
C	19	54630706	54630826
C	22	39040133	39040253
C	22	39077009	39077129
C	6	31493760	31493880
C	6	31498291	31498411
C	9	32526615	32526735
C	9	87725437	87725557
C	X	15688707	15688827
C	19	5867134	5867254
C	1	37474662	37474782
C	17	81577346	81577466
C	17	81577466	81577586
C	19	54629898	54630018
C	19	54630346	54630466
C	21	41509157	41509277
C	22	39040526	39040646
C	22	39076528	39076648
C	22	39076889	39077009
C	4	88456152	88456272
C	5	115841966	115842086
C	6	31496922	31497042
C	6	31497282	31497402
C	6	31497522	31497642
C	6	31497642	31497762
C	6	31497762	31497882
C	6	31497882	31498002
C	6	31498002	31498122
C	6	31498242	31498362
C	6	34696808	34696928
C	6	137867509	137867629
C	9	87725557	87725677
C	1	156216431	156216551
C	10	47022867	47022987
C	11	85483925	85484045
C	13	112994202	112994322
C	13	112994223	112994343
C	16	29130686	29130806
C	16	29261570	29261690
C	16	88200472	88200592
C	17	47708896	47709016
C	19	4944355	4944475
C	20	33871357	33871477
C	21	38822816	38822936
C	21	46033930	46034050
C	5	106415681	106415801
C	1	26900978	26901098
C	1	40257458	40257578
C	1	40258007	40258127
C	1	40258037	40258157
C	1	173885760	173885880
C	1	182839333	182839453
C	12	31019645	31019765
C	12	31019765	31019885
C	12	53452081	53452201
C	12	53501396	53501516
C	12	56337996	56338116
C	16	31202460	31202580
C	16	31202580	31202700
C	17	5438933	5439053
C	17	5439053	5439173
C	17	42112670	42112790
C	17	81636946	81637066
C	19	47745540	47745660
C	19	47745660	47745780
C	2	20327744	20327864
C	2	44167445	44167565
C	2	44167805	44167925
C	2	44167925	44168045
C	2	44168045	44168165
C	2	44168165	44168285
C	2	44168405	44168525
C	2	231528695	231528815
C	20	48225239	48225359
C	21	41508797	41508917
C	22	39077249	39077369
C	22	39904561	39904681
C	22	39924331	39924451
C	3	16433937	16434057
C	3	16434057	16434177
C	4	88456032	88456152
C	5	115841405	115841525
C	6	31497042	31497162
C	6	31497162	31497282
C	6	31497402	31497522
C	6	31498122	31498242
C	6	34696399	34696519
C	6	34696519	34696639
C	6	161375671	161375791
C	7	5780797	5780917
C	7	5780917	5781037
C	7	5781037	5781157
C	7	5781157	5781277
C	7	5781277	5781397
C	7	5781397	5781517
C	7	5781517	5781637
C	7	5781637	5781757
C	7	5781757	5781877
C	7	5781877	5781997
C	7	66036906	66037026
C	X	15688587	15688707
C	X	15692966	15693086
C	X	15693086	15693206
C	1	25303332	25303452
C	1	25303332	25303452
C	1	25303452	25303572
C	1	25303452	25303572
C	9	133256207	133256327
C	9	133260202	133260323
C	9	133266806	133266926
C	1	2428682	2428802
C	1	2428802	2428922
C	1	2428922	2429042
C	1	7552665	7552785
C	1	9039661	9039781
C	1	9039729	9039849
C	1	9401904	9402024
C	1	10774999	10775119
C	1	26555439	26555559
C	1	53526679	53526799
C	1	156216700	156216820
C	1	207826775	207826895
C	1	207826857	207826977
C	1	226664696	226664816
C	1	234899609	234899729
C	10	1725223	1725343
C	10	5546115	5546235
C	10	5546129	5546249
C	10	43910446	43910566
C	10	121447541	121447661
C	10	133309444	133309564
C	11	392007	392127
C	11	392256	392376
C	11	392376	392496
C	11	392496	392616
C	11	470095	470215
C	11	6630329	6630449
C	11	8357322	8357442
C	11	45080906	45081026
C	11	66687142	66687262
C	11	68941764	68941884
C	11	119696756	119696876
C	12	47950159	47950279
C	12	48213821	48213941
C	12	52522087	52522207
C	12	52522207	52522327
C	12	105982031	105982151
C	12	105982151	105982271
C	12	121575924	121576044
C	12	124387683	124387803
C	12	124387719	124387839
C	12	124637818	124637938
C	12	131121053	131121173
C	13	113657473	113657593
C	14	23513188	23513308
C	14	87691191	87691311
C	14	92687979	92688099
C	14	92688005	92688125
C	15	37020130	37020250
C	15	40240660	40240780
C	15	70438235	70438355
C	15	80450929	80451049
C	15	80580456	80580576
C	15	90037125	90037245
C	15	99999013	99999133
C	16	1050609	1050729
C	16	2039276	2039396
C	16	2039691	2039811
C	16	2179586	2179706
C	16	2179663	2179783
C	16	22315075	22315195
C	16	46900809	46900929
C	16	75238243	75238363
C	16	81499728	81499848
C	16	81499848	81499968
C	16	81530640	81530760
C	16	81570668	81570788
C	16	84398782	84398902
C	16	84842741	84842861
C	16	88768595	88768715
C	16	89431161	89431281
C	17	4755616	4755736
C	17	31843470	31843590
C	17	40500599	40500719
C	17	40500719	40500839
C	17	44349218	44349338
C	17	47708912	47709032
C	17	50799204	50799324
C	17	50835113	50835233
C	17	68388405	68388525
C	17	80994597	80994717
C	18	36693195	36693315
C	18	48790492	48790612
C	18	48790612	48790732
C	18	79471150	79471270
C	19	643446	643566
C	19	1913938	1914058
C	19	13888571	13888691
C	19	14563393	14563513
C	19	18287108	18287228
C	19	18650525	18650645
C	19	29664598	29664718
C	2	9781300	9781420
C	2	46335341	46335461
C	2	203752548	203752668
C	2	235703313	235703433
C	2	236369751	236369871
C	2	239778877	239778997
C	20	1911687	1911807
C	20	1911807	1911927
C	20	1911927	1912047
C	20	1912047	1912167
C	20	1912167	1912287
C	20	4158622	4158742
C	20	4158742	4158862
C	20	37267746	37267866
C	20	37355206	37355326
C	21	45865477	45865597
C	21	46034050	46034170
C	22	20591569	20591689
C	22	27488290	27488410
C	22	38038832	38038952
C	22	39995843	39995963
C	22	46658150	46658270
C	22	46658169	46658289
C	3	128496453	128496573
C	3	129623680	129623800
C	3	129623713	129623833
C	3	188266783	188266903
C	3	197394490	197394610
C	4	1296991	1297111
C	4	1758577	1758697
C	4	182923120	182923240
C	5	1331354	1331474
C	5	14702149	14702269
C	5	14702269	14702389
C	5	14702389	14702509
C	5	54692853	54692973
C	5	68187200	68187320
C	5	68187320	68187440
C	5	77000238	77000358
C	5	150625486	150625606
C	5	173695023	173695143
C	6	1587671	1587791
C	6	1587791	1587911
C	6	3779395	3779515
C	6	149487845	149487965
C	6	158757202	158757322
C	6	170265758	170265878
C	6	170265804	170265924
C	6	170265857	170265977
C	7	375215	375335
C	7	511919	512039
C	7	2128031	2128151
C	7	30470247	30470367
C	7	30470367	30470487
C	7	30893558	30893678
C	7	151696174	151696294
C	7	151696267	151696387
C	8	1295959	1296079
C	8	48501276	48501396
C	8	133224482	133224602
C	8	141225636	141225756
C	8	143792287	143792407
C	8	143793034	143793154
C	9	90970762	90970882
C	9	106479847	106479967
C	9	106479967	106480087
C	9	121620295	121620415
C	9	121772949	121773069
C	9	132027239	132027359
C	9	134234064	134234184
C	9	136003129	136003249
C	9	137593404	137593524
C	1	1222511	1222631
C	1	1222631	1222751
C	1	1222809	1222929
C	1	20507765	20507885
C	1	20507885	20508005
C	1	20507972	20508092
C	1	20508092	20508212
C	1	20508212	20508332
C	1	20508332	20508452
C	1	20508452	20508572
C	1	21915114	21915234
C	1	24186810	24186930
C	1	24186930	24187050
C	1	24187050	24187170
C	1	24187170	24187290
C	1	24187287	24187407
C	1	24187407	24187527
C	1	24187527	24187647
C	1	24187647	24187767
C	1	24187767	24187887
C	1	24187887	24188007
C	1	26899671	26899791
C	1	26899791	26899911
C	1	26899911	26900031
C	1	26900031	26900151
C	1	26900151	26900271
C	1	26900271	26900391
C	1	26900391	26900511
C	1	26900511	26900631
C	1	26900631	26900751
C	1	26900738	26900858
C	1	26900858	26900978
C	1	27635081	27635201
C	1	30749232	30749352
C	1	31065412	31065532
C	1	31065532	31065652
C	1	31065652	31065772
C	1	31065772	31065892
C	1	31065892	31066012
C	1	31066012	31066132
C	1	31066132	31066252
C	1	37473942	37474062
C	1	37474062	37474182
C	1	37474182	37474302
C	1	37474302	37474422
C	1	37474422	37474542
C	1	37474542	37474662
C	1	37474782	37474902
C	1	37474902	37475022
C	1	40257338	40257458
C	1	40257578	40257698
C	1	40257655	40257775
C	1	40257662	40257782
C	1	40257767	40257887
C	1	40257887	40258007
C	1	40258157	40258277
C	1	40258277	40258397
C	1	40258397	40258517
C	1	40258517	40258637
C	1	66532696	66532816
C	1	66532816	66532936
C	1	66532936	66533056
C	1	66533056	66533176
C	1	66533176	66533296
C	1	66533296	66533416
C	1	66533429	66533549
C	1	66533549	66533669
C	1	66533669	66533789
C	1	66533700	66533820
C	1	66533820	66533940
C	1	66533940	66534060
C	1	66617089	66617209
C	1	66617209	66617329
C	1	67166112	67166232
C	1	67166212	67166332
C	1	67166332	67166452
C	1	113871612	113871732
C	1	113871732	113871852
C	1	113871850	113871970
C	1	113872056	113872176
C	1	113872176	113872296
C	1	159076787	159076907
C	1	159076907	159077027
C	1	159077027	159077147
C	1	159077147	159077267
C	1	168514139	168514259
C	1	168514259	168514379
C	1	173885640	173885760
C	1	173885880	173886000
C	1	181130531	181130651
C	1	182838880	182839000
C	1	182839000	182839120
C	1	182839120	182839240
C	1	182839181	182839301
C	1	182839213	182839333
C	1	182839453	182839573
C	1	182839498	182839618
C	1	182839618	182839738
C	1	182839738	182839858
C	1	182839858	182839978
C	1	182839978	182840098
C	1	182840098	182840218
